"","DATA_YEAR","FIPS_CODE","BRIDGE_ID","YEAR_BUILT","YEAR_RECONSTRCUTED","AVERAGE_DAILY_TRAFFIC","YEAR_ADT","FUTURE_ADT","DECK_COND","SUPERSTRUCTURE_COND","CHANNEL_COND","CULVERT_COND","OPERATING_RATING","INVENTORY_RATING"
"9252",2019,55,"B59006200000000",1975,0,12000,2017,26150,"7","7","N","N",55.5,35.6
"9253",2019,55,"B59006300000000",1975,0,12000,2017,26150,"7","7","N","N",55.5,35.6
"9254",2019,55,"B59006400000000",1973,0,12231,2015,13454,"4","4","8","N",80,32.4
"9255",2019,55,"B59006500000000",1975,0,822,2015,904,"6","6","N","N",58.8,34
"9256",2019,55,"B59006600000000",1989,0,1700,2018,2360,"7","8","8","N",68.6,35.6
"9257",2019,55,"B59006700000000",1979,0,100,2017,22,"6","7","N","N",52.3,29.2
"9258",2019,55,"B59006800000000",1980,0,100,2017,22,"7","7","N","N",55.5,32.4
"9259",2019,55,"B59006900000000",1979,0,100,2016,22,"7","8","N","N",45.7,27.5
"9260",2019,55,"B59007000000000",1979,0,680,2017,374,"6","6","N","N",55.5,32.4
"9261",2019,55,"B59007100000000",1976,0,176,2015,193,"7","6","8","N",65.3,24.3
"9262",2019,55,"B59007200000000",1980,0,460,2017,121,"6","6","N","N",52.3,30.8
"9263",2019,55,"B59007300000000",1979,0,250,2017,193,"7","7","N","N",50.6,30.8
"9264",2019,55,"B59007500000000",1977,0,2400,2017,23985,"7","7","N","N",67,32.4
"9265",2019,55,"B59007600000000",1977,0,14700,2017,26650,"7","7","N","N",63.7,30.8
"9266",2019,55,"B59007700000000",1977,0,14700,2017,26650,"6","6","N","N",63.7,30.8
"9267",2019,55,"B59007800000000",1977,0,2500,2017,47470,"7","7","N","N",65.3,32.4
"9268",2019,55,"B59007900000000",1979,0,10000,2018,28250,"6","8","N","N",58.8,30.8
"9269",2019,55,"B59008000000000",1977,0,11200,2018,2255,"6","7","N","N",53.9,32.4
"9270",2019,55,"B59008100000000",1977,0,500,2018,356,"6","7","N","N",63.7,37.3
"9271",2019,55,"B59008200000000",1977,0,400,2018,345,"7","7","N","N",44.1,25.9
"9272",2019,55,"B59008300000000",1984,0,12350,2018,32870,"7","8","N","N",65.3,29.2
"9273",2019,55,"B59008400000000",1984,0,12350,2018,22700,"6","7","N","N",65.3,29.2
"9274",2019,55,"B59008500000000",1976,0,18847,2015,20731,"7","7","8","N",55.5,35.6
"9275",2019,55,"B59008600000000",1984,0,14175,2015,15592,"7","7","8","N",57.2,34
"9276",2019,55,"B59008700000000",1986,0,11212,2015,12333,"6","6","N","N",60.4,35.6
"9277",2019,55,"B59008800000000",1984,0,12350,2018,14929,"6","8","8","N",65.3,34
"9278",2019,55,"B59008900000000",1983,0,6300,2018,4500,"6","6","8","N",70.2,42.1
"9279",2019,55,"B59009000000000",1984,0,21900,2018,28000,"N","N","8","6",53.9,32.4
"9280",2019,55,"B59009100000000",1985,0,9300,2018,21840,"7","7","8","N",67,40.5
"9281",2019,55,"B59009200000000",1984,0,10950,2018,14247,"7","7","N","N",67,38.9
"9282",2019,55,"B59009300000000",1989,0,10950,2018,13752,"7","7","N","N",67,38.9
"9283",2019,55,"B59009500000000",1987,0,8976,2015,9873,"7","7","N","N",62.1,37.3
"9284",2019,55,"B59009600000000",1983,0,4135,2015,4548,"6","6","N","N",65.3,37.3
"9285",2019,55,"B59009700000000",1985,0,6100,2018,18280,"6","7","N","N",65.3,38.9
"9286",2019,55,"B59009900000000",1989,0,8400,2018,12510,"N","N","8","6",53.9,32.4
"9287",2019,55,"B59010000000000",1978,0,6016,2015,6617,"7","7","N","N",67,38.9
"9288",2019,55,"B59010100000000",1990,0,7800,2018,7190,"7","8","8","N",78.4,38.9
"9289",2019,55,"B59010200000000",1990,0,8100,2018,10310,"N","N","8","7",53.9,32.4
"9290",2019,55,"B59010300000000",1979,0,10000,2018,28250,"6","8","N","N",58.8,30.8
"9291",2019,55,"B59010400000000",1980,0,1900,2018,1900,"6","6","N","N",55.5,32.4
"9292",2019,55,"B59010500000000",1980,1997,18418,2015,20259,"6","6","N","N",67,38.9
"9293",2019,55,"B59010600000000",1979,0,5287,2015,5815,"8","8","5","N",60.4,34
"9294",2019,55,"B59010700000000",1981,0,1715,2015,1886,"8","8","5","N",60.4,34
"9295",2019,55,"B59010800000000",1981,0,4900,2018,5350,"6","7","8","N",67,40.5
"9296",2019,55,"B59010900000000",1981,0,1900,2018,1900,"N","N","8","7",53.9,32.4
"9297",2019,55,"B59011000000000",1985,0,2208,2015,2428,"6","6","5","N",65.3,38.9
"9298",2019,55,"B59011100000000",1981,0,35,2015,38,"6","6","8","N",55.5,32.4
"9299",2019,55,"B59011200000000",1981,0,400,2015,401,"7","7","8","N",52.3,30.8
"9300",2019,55,"B59011300000000",1982,0,117,2015,128,"7","7","6","N",52.3,30.8
"9301",2019,55,"B59011400000000",1985,0,7803,2015,8583,"7","7","8","N",75.1,43.7
"9302",2019,55,"B59011500000000",1985,0,8938,2015,9831,"7","7","8","N",75.1,43.7
"9303",2019,55,"B59011600000000",1985,0,7803,2015,8583,"7","7","N","N",50.6,34
"9304",2019,55,"B59011700000000",1985,0,8938,2015,9831,"7","7","N","N",50.6,34
"9305",2019,55,"B59011800000000",1983,0,2600,2018,4890,"N","N","8","6",53.9,32.4
"9306",2019,55,"B59011900000000",1991,0,622,2015,684,"7","8","8","N",65.3,38.9
"9307",2019,55,"B59012000000000",1984,0,55,2015,56,"5","5","8","N",42.5,25.9
"9308",2019,55,"B59012100000000",1984,0,117,2015,128,"6","6","8","N",49,29.2
"9309",2019,55,"B59012300000000",1989,0,12350,2018,30120,"6","8","8","N",65.3,34
"9310",2019,55,"B59012400000000",1985,0,808,2015,888,"7","7","4","N",55.5,34
"9311",2019,55,"B59012600000000",1984,0,1293,2015,1422,"7","7","6","N",55.5,32.4
"9312",2019,55,"B59012700000000",1996,0,3472,2015,3819,"7","7","N","N",76.7,45.4
"9313",2019,55,"B59012800000000",1986,0,2610,2015,2871,"5","5","8","N",67,38.9
"9314",2019,55,"B59012900000000",1986,0,596,2015,655,"N","N","6","7",53.9,32.4
"9315",2019,55,"B59013000000000",1986,0,479,2015,526,"5","5","8","N",86.5,51.8
"9316",2019,55,"B59013100000000",1990,0,2300,2018,1940,"N","N","6","7",53.9,32.4
"9317",2019,55,"B59013200000000",1989,0,292,2015,321,"5","5","5","N",71.8,42.1
"9318",2019,55,"B59013300000000",1987,0,1150,2015,1265,"7","7","8","N",68.6,40.5
"9319",2019,55,"B59013400000000",1989,0,3700,2018,5910,"7","8","8","N",55.5,38.9
"9320",2019,55,"B59013500000000",1988,0,16296,2015,17925,"7","7","N","N",55.5,32.4
"9321",2019,55,"B59013600000000",1988,0,387,2015,425,"6","6","7","N",71.8,42.1
"9322",2019,55,"B59013700000000",1990,0,3200,2018,6270,"N","N","8","7",53.9,32.4
"9323",2019,55,"B59013800000000",1990,0,4313,2015,4744,"7","7","8","N",62.1,37.3
"9324",2019,55,"B59013900000000",1989,0,1824,2015,2006,"6","6","8","N",47.4,27.5
"9325",2019,55,"B59014000000000",1991,0,14872,2015,16359,"7","7","8","N",55.5,34
"9326",2019,55,"B59014100000000",1989,0,368,2015,404,"5","5","8","N",60.4,35.6
"9327",2019,55,"B59014200000000",1989,0,436,2015,479,"8","8","8","N",42.5,25.9
"9328",2019,55,"B59014300000000",1991,0,1200,2018,1900,"7","7","8","N",60.4,35.6
"9329",2019,55,"B59014400000000",1991,0,1200,2018,1900,"7","7","7","N",58.8,35.6
"9330",2019,55,"B59014500000000",1993,0,16140,2015,17754,"5","7","8","N",65.3,35.6
"9331",2019,55,"B59014600000000",1991,0,2500,2018,4040,"N","N","8","7",53.9,32.4
"9332",2019,55,"B59014700000000",1991,0,1200,2018,1900,"7","7","8","N",68.6,40.5
"9333",2019,55,"B59014800000000",1990,0,113,2015,124,"N","N","8","7",53.9,32.4
"9334",2019,55,"B59014900000000",1990,0,855,2015,940,"5","5","8","N",70.2,42.1
"9335",2019,55,"B59015000000000",1991,0,225,2015,247,"7","7","8","N",62.1,37.3
"9336",2019,55,"B59015100000000",1991,0,450,2015,495,"5","5","8","N",57.2,34
"9337",2019,55,"B59015200000000",1992,0,2787,2015,3065,"6","6","N","N",58.8,34
"9338",2019,55,"B59015300000000",1992,0,4241,2015,4665,"8","8","9","N",50.6,35.6
"9339",2019,55,"B59015400000000",1995,0,19337,2015,21270,"7","7","8","N",68.6,40.5
"9340",2019,55,"B59015500000000",1993,0,616,2015,677,"7","7","8","N",62.1,37.3
"9341",2019,55,"B59015600000000",1998,0,1090,2015,1199,"7","7","8","N",68.6,40.5
"9342",2019,55,"B59015700000000",1993,0,784,2015,862,"7","7","8","N",63.7,37.3
"9343",2019,55,"B59015800000000",1993,0,6500,2018,16720,"7","8","8","N",62.1,40.5
"9344",2019,55,"B59015900000000",1993,0,616,2015,677,"7","7","8","N",58.8,34
"9345",2019,55,"B59016000000000",1994,0,2817,2015,3098,"7","7","8","N",81.6,48.6
"9346",2019,55,"B59016100000000",2000,0,2918,2015,3209,"7","7","8","N",83.3,37.3
"9347",2019,55,"B59016200000000",1992,0,293,2015,322,"7","7","8","N",45.7,32.4
"9348",2019,55,"B59016300000000",1995,0,323,2015,355,"7","7","6","N",83.3,48.6
"9349",2019,55,"B59016400000000",1995,0,211,2015,232,"N","N","7","8",53.9,32.4
"9350",2019,55,"B59016500000000",1996,0,503,2015,553,"8","8","8","N",67,38.9
"9351",2019,55,"B59016600000000",1996,0,219,2015,240,"7","7","8","N",67,40.5
"9352",2019,55,"B59016700000000",1995,0,5375,2015,5912,"6","6","8","N",70.2,42.1
"9353",2019,55,"B59016800000000",1998,0,865,2015,951,"7","7","7","N",65.3,38.9
"9354",2019,55,"B59016900000000",1997,0,769,2015,845,"7","7","9","N",62.1,37.3
"9355",2019,55,"B59017000000000",1998,0,277,2015,304,"6","6","8","N",62.1,37.3
"9356",2019,55,"B59017100000000",1995,0,55,2015,60,"7","7","8","N",49,29.2
"9357",2019,55,"B59017400000000",2001,0,1296,2015,1425,"7","7","8","N",73.5,43.7
"9358",2019,55,"B59017500000000",2000,0,270,2015,297,"7","7","8","N",63.7,37.3
"9359",2019,55,"B59017700000000",2002,0,207,2015,227,"N","N","8","9",53.9,32.4
"9360",2019,55,"B59017800000000",2003,0,372,2015,409,"8","8","9","N",60.4,35.6
"9361",2019,55,"B59017900000000",2005,0,3100,2018,9100,"8","8","N","N",93.1,37.3
"9362",2019,55,"B59018000000000",2004,0,6100,2018,19400,"7","8","N","N",65.3,34
"9363",2019,55,"B59018100000000",2007,0,911,2015,1002,"8","9","9","N",91.4,50.2
"9364",2019,55,"B59018200000000",2006,0,637,2015,700,"9","9","9","N",71.8,42.1
"9365",2019,55,"B59018300000000",2008,0,263,2015,289,"8","8","6","N",71.8,42.1
"9366",2019,55,"B59018400000000",2012,0,14700,2017,41600,"8","8","N","N",44.7,34.7
"9367",2019,55,"B59018500000000",2011,0,14700,2017,41600,"7","7","N","N",46.3,35.6
"9368",2019,55,"B59018600000000",2012,0,13450,2017,41600,"8","8","N","N",42.8,33
"9369",2019,55,"B59018700000000",2011,0,13450,2017,41600,"7","7","N","N",44.1,34
"9370",2019,55,"B59019000000000",2015,0,423,2015,465,"9","9","8","N",42.1,32.4
"9371",2019,55,"B59019100000000",2018,0,380,2018,430,"9","9","8","N",59.6,45.4
"9372",2019,55,"B59019300000000",2017,0,90,2017,100,"8","8","8","N",53.8,41.5
"9373",2019,55,"B59019400000000",2018,0,240,2016,280,"9","9","8","N",53.1,40.8
"9374",2019,55,"B59019600000000",2018,0,50,2018,60,"9","9","8","N",48,36.6
"9375",2019,55,"B59029400000000",1966,1976,29400,2017,47470,"N","N","7","6",53.9,32.4
"9376",2019,55,"B59029700000000",1922,1992,505,2015,555,"5","5","8","N",35.9,21.1
"9377",2019,55,"B59030700000000",2003,0,530,2015,583,"N","N","9","8",53.9,32.4
"9378",2019,55,"B59030800000000",2003,0,6300,2018,7900,"7","7","N","N",71.8,42.1
"9379",2019,55,"B59030900000000",2004,0,9300,2018,20800,"7","8","8","N",76.7,37.3
"9380",2019,55,"B59031000000000",2004,0,606,2015,666,"7","7","5","N",65.3,38.9
"9381",2019,55,"B59031200000000",2005,0,406,2015,446,"8","8","9","N",73.5,43.7
"9382",2019,55,"B59031300000000",1954,2007,1600,2018,1600,"N","N","8","6",53.9,32.4
"9383",2019,55,"B60000100000000",1953,1987,1500,2016,1900,"5","6","9","N",37.6,21.1
"9384",2019,55,"B60000400000000",1958,0,1300,2016,1880,"7","7","8","N",39.2,22.7
"9385",2019,55,"B60000500000000",1960,0,297,2015,326,"5","5","8","N",31,17.8
"9386",2019,55,"B60000600000000",1962,0,553,2015,608,"5","5","6","N",32.7,19.4
"9387",2019,55,"B60000700000000",1963,0,451,2015,496,"5","5","8","N",39.2,22.7
"9388",2019,55,"B60000800000000",1965,0,358,2015,393,"5","5","8","N",26.1,16.2
"9389",2019,55,"B60000900000000",1965,0,184,2015,202,"4","6","8","N",42.5,24.3
"9390",2019,55,"B60001100000000",1969,1998,502,2015,552,"7","8","8","N",45.7,25.9
"9391",2019,55,"B60001200000000",1968,0,7200,2016,10740,"6","6","8","N",60.4,32.4
"9392",2019,55,"B60001300000000",1970,0,553,2015,608,"7","7","8","N",44.1,25.9
"9393",2019,55,"B60001400000000",1970,0,553,2015,608,"5","5","8","N",49,29.2
"9394",2019,55,"B60001500000000",1971,0,758,2015,833,"4","7","7","N",58.8,27.5
"9395",2019,55,"B60001600000000",1974,0,2700,2016,3920,"5","5","8","N",52.3,30.8
"9396",2019,55,"B60001700000000",1974,0,2700,2016,3920,"6","7","8","N",73.5,24.3
"9397",2019,55,"B60001800000000",1975,0,2275,2015,2502,"5","8","8","N",44.1,27.5
"9398",2019,55,"B60001900000000",1976,0,758,2015,833,"5","8","7","N",53.9,25.9
"9399",2019,55,"B60002000000000",1976,0,1900,2016,2060,"6","6","8","N",65.3,37.3
"9400",2019,55,"B60002100000000",1976,0,92,2015,101,"7","7","8","N",65.3,37.3
"9401",2019,55,"B60002200000000",1978,0,58,2015,63,"6","8","6","N",40.8,27.5
"9402",2019,55,"B60002300000000",1979,0,58,2015,63,"7","8","8","N",29.4,19.4
"9403",2019,55,"B60002400000000",1979,0,232,2015,255,"6","6","8","N",67,29.2
"9404",2019,55,"B60002500000000",1981,0,58,2015,63,"7","8","8","N",50.6,25.9
"9405",2019,55,"B60002600000000",1980,0,116,2015,127,"7","7","8","N",55.5,24.3
"9406",2019,55,"B60002700000000",1981,0,58,2015,63,"7","7","8","N",45.7,25.9
"9407",2019,55,"B60002800000000",1981,0,139,2015,152,"7","7","7","N",58.8,35.6
"9408",2019,55,"B60002900000000",1981,0,92,2015,101,"7","7","8","N",65.3,38.9
"9409",2019,55,"B60003000000000",1982,0,92,2015,101,"7","7","8","N",68.6,35.6
"9410",2019,55,"B60003100000000",1983,0,440,2015,484,"5","8","8","N",50.6,29.2
"9411",2019,55,"B60003200000000",1982,0,58,2015,63,"7","7","8","N",49,29.2
"9412",2019,55,"B60003300000000",1983,0,1100,2016,2350,"5","7","7","N",53.9,34
"9413",2019,55,"B60003400000000",1989,0,101,2015,111,"7","7","7","N",65.3,38.9
"9414",2019,55,"B60003500000000",1985,0,17,2015,18,"N","N","6","7",53.9,32.4
"9415",2019,55,"B60003600000000",1988,0,46,2015,50,"7","7","8","N",70.2,40.5
"9416",2019,55,"B60003700000000",1987,0,68,2015,74,"7","7","8","N",55.5,32.4
"9417",2019,55,"B60003800000000",1986,0,17,2015,18,"N","N","8","7",53.9,32.4
"9418",2019,55,"B60003900000000",1984,0,87,2015,95,"7","7","6","N",50.6,29.2
"9419",2019,55,"B60004000000000",1984,0,717,2015,788,"7","7","8","N",49,29.2
"9420",2019,55,"B60004100000000",1986,0,32,2015,35,"N","N","6","7",53.9,32.4
"9421",2019,55,"B60004200000000",1986,0,42,2015,46,"7","7","8","N",52.3,30.8
"9422",2019,55,"B60004300000000",1986,0,46,2015,50,"7","7","8","N",62.1,37.3
"9423",2019,55,"B60004400000000",1987,0,1900,2016,2060,"5","6","8","N",55.5,35.6
"9424",2019,55,"B60004500000000",1987,0,44,2015,48,"7","7","8","N",63.7,37.3
"9425",2019,55,"B60004600000000",1997,0,717,2015,788,"7","7","8","N",63.7,37.3
"9426",2019,55,"B60004700000000",1987,0,451,2015,496,"7","7","8","N",58.8,34
"9427",2019,55,"B60004800000000",1987,0,39,2015,42,"7","7","4","N",63.7,37.3
"9428",2019,55,"B60004900000000",1988,0,146,2015,147,"7","7","8","N",57.2,34
"9429",2019,55,"B60005000000000",1991,0,1100,2016,1250,"N","N","8","7",53.9,32.4
"9430",2019,55,"B60005100000000",1991,0,1100,2016,3170,"N","N","7","7",53.9,32.4
"9431",2019,55,"B60005200000000",1990,0,1004,2015,1104,"7","7","8","N",57.2,34
"9432",2019,55,"B60005300000000",1990,0,85,2015,93,"8","8","8","N",70.2,38.9
"9433",2019,55,"B60005400000000",1995,0,55,2015,60,"7","7","7","N",58.8,35.6
"9434",2019,55,"B60005700000000",1990,0,38,2015,41,"8","8","8","N",75.1,45.4
"9435",2019,55,"B60005800000000",1990,0,73,2015,80,"7","7","8","N",60.4,35.6
"9436",2019,55,"B60005900000000",1990,0,58,2015,63,"7","7","8","N",65.3,38.9
"9437",2019,55,"B60006000000000",1990,0,502,2015,552,"6","6","8","N",55.5,32.4
"9438",2019,55,"B60006100000000",1989,0,330,2016,685,"N","N","6","3",32.7,19.4
"9439",2019,55,"B60006200000000",1989,0,820,2016,1020,"N","N","7","3",32.7,19.4
"9440",2019,55,"B60006300000000",1992,0,58,2015,63,"7","7","8","N",67,40.5
"9441",2019,55,"B60006400000000",1990,0,1004,2015,1104,"7","7","8","N",57.2,34
"9442",2019,55,"B60006500000000",1993,0,55,2015,60,"8","8","7","N",60.4,35.6
"9443",2019,55,"B60006600000000",1993,0,83,2015,91,"N","N","6","7",53.9,32.4
"9444",2019,55,"B60006700000000",1993,0,33,2015,36,"7","7","7","N",67,40.5
"9445",2019,55,"B60006800000000",1997,0,1300,2016,1740,"7","8","8","N",63.7,32.4
"9446",2019,55,"B60006900000000",1994,0,3000,2016,4800,"N","N","8","7",53.9,32.4
"9447",2019,55,"B60007000000000",1994,0,748,2015,822,"6","6","7","N",65.3,38.9
"9448",2019,55,"B60007100000000",1999,0,656,2015,721,"7","8","8","N",73.5,42.1
"9449",2019,55,"B60007200000000",1997,0,55,2015,60,"7","7","8","N",68.6,40.5
"9450",2019,55,"B60007300000000",1995,0,27,2015,29,"7","7","8","N",67,40.5
"9451",2019,55,"B60007500000000",1995,0,44,2015,48,"7","7","8","N",58.8,35.6
"9452",2019,55,"B60007600000000",1995,0,307,2015,337,"7","7","8","N",67,38.9
"9453",2019,55,"B60007700000000",1998,0,16,2015,17,"8","8","8","N",63.7,37.3
"9454",2019,55,"B60007800000000",1997,0,81,2015,89,"7","7","8","N",63.7,37.3
"9455",2019,55,"B60007900000000",1997,0,24,2015,25,"8","8","8","N",60.4,35.6
"9456",2019,55,"B60008100000000",1997,0,38,2015,41,"7","7","6","N",57.2,34
"9457",2019,55,"B60008300000000",2003,0,1100,2016,1900,"7","7","8","N",58.8,34
"9458",2019,55,"B60008400000000",2004,0,100,2015,101,"8","8","8","N",60.4,35.6
"9459",2019,55,"B60008500000000",2001,0,59,2015,64,"8","8","7","N",55.5,34
"9460",2019,55,"B60008600000000",2000,0,81,2015,89,"8","8","8","N",73.5,43.7
"9461",2019,55,"B60008700000000",2006,0,95,2015,104,"7","7","9","N",67,40.5
"9462",2019,55,"B60008800000000",2001,0,108,2015,118,"7","7","8","N",63.7,37.3
"9463",2019,55,"B60008900000000",2004,0,107,2015,117,"7","7","6","N",58.8,35.6
"9464",2019,55,"B60009000000000",2004,0,1127,2015,1239,"5","5","8","N",62.1,37.3
"9465",2019,55,"B60009100000000",2004,0,1004,2015,1104,"8","8","8","N",67,38.9
"9466",2019,55,"B60009200000000",2001,0,727,2015,799,"7","7","8","N",58.8,35.6
"9467",2019,55,"B60009300000000",2004,0,471,2015,518,"N","N","5","6",53.9,32.4
"9468",2019,55,"B60009400000000",2004,0,481,2015,529,"7","9","8","N",78.4,40.5
"9469",2019,55,"B60009700000000",2004,0,37,2015,40,"7","7","9","N",80,35.6
"9470",2019,55,"B60009800000000",2004,0,389,2015,427,"7","7","8","N",58.8,35.6
"9471",2019,55,"B60009900000000",2004,0,37,2015,40,"7","7","9","N",60.4,40.5
"9472",2019,55,"B60010000000000",2004,0,15,2015,16,"7","7","8","N",60.4,35.6
"9473",2019,55,"B60010600000000",2004,0,297,2015,326,"8","8","9","N",63.7,37.3
"9474",2019,55,"B60010800000000",2004,0,666,2015,732,"7","9","9","N",65.3,32.4
"9475",2019,55,"B60010900000000",2007,0,620,2016,1100,"8","8","8","N",71.8,42.1
"9476",2019,55,"B60011000000000",2007,0,1900,2016,2300,"8","8","8","N",84.9,42.1
"9477",2019,55,"B60011100000000",2002,0,53,2015,58,"N","N","8","6",53.9,32.4
"9478",2019,55,"B60011200000000",2012,0,1590,2016,1935,"8","8","8","N",48.6,37.3
"9479",2019,55,"B60011300000000",2008,0,520,2016,1100,"N","N","8","7",53.9,32.4
"9480",2019,55,"B60011400000000",2010,0,748,2015,822,"9","9","9","N",42.8,33
"9481",2019,55,"B60011500000000",2006,0,41,2015,45,"9","9","9","N",70.2,42.1
"9482",2019,55,"B60011600000000",2007,0,41,2015,45,"8","8","8","N",70.2,42.1
"9483",2019,55,"B60011700000000",2006,0,570,2016,1250,"N","N","8","7",53.9,32.4
"9484",2019,55,"B60011800000000",2009,0,297,2015,326,"7","7","9","N",48.9,37.9
"9485",2019,55,"B60011900000000",2009,0,1751,2015,1926,"7","7","9","N",44.1,34
"9486",2019,55,"B60012000000000",2010,0,120,2016,160,"8","8","9","N",43.4,33.7
"9487",2019,55,"B60012100000000",2009,0,297,2015,326,"9","9","9","N",44.4,34
"9488",2019,55,"B60012200000000",2006,0,104,2015,114,"8","8","9","N",81.6,48.6
"9489",2019,55,"B60012300000000",2009,0,87,2015,95,"8","8","4","N",44.1,34
"9490",2019,55,"B60012400000000",2005,0,83,2015,91,"N","N","9","8",53.9,32.4
"9491",2019,55,"B60012500000000",2012,0,957,2016,1200,"8","8","8","N",42.4,34.7
"9492",2019,55,"B60012600000000",2012,0,3895,2015,4284,"N","N","9","9",54.1,32.4
"9493",2019,55,"B60012700000000",2014,0,391,2015,430,"7","9","9","N",49.9,34.3
"9494",2019,55,"B60012800000000",2009,0,455,2015,500,"N","N","7","7",53.9,32.4
"9495",2019,55,"B60013000000000",2012,0,100,2015,101,"9","9","9","N",42.1,32.4
"9496",2019,55,"B60013100000000",2010,0,71,2015,90,"N","N","4","7",53.9,32.4
"9497",2019,55,"B60013200000000",2010,0,75,2015,82,"N","N","9","9",53.9,32.4
"9498",2019,55,"B60013500000000",2011,0,92,2015,101,"N","N","9","7",53.9,32.4
"9499",2019,55,"B60013600000000",2012,0,100,2015,110,"N","N","9","9",53.9,32.4
"9500",2019,55,"B60013700000000",2011,0,84,2015,92,"N","N","7","9",53.9,32.4
"9501",2019,55,"B60013900000000",2012,0,84,2015,92,"N","N","8","9",53.9,32.4
"9502",2019,55,"B60014000000000",2013,0,235,2015,258,"N","N","8","9",53.9,32.4
"9503",2019,55,"B60014100000000",2013,0,8100,2016,9800,"N","N","9","9",53.9,32.4
"9504",2019,55,"B60014200000000",2018,0,100,2018,130,"9","9","9","N",44.1,34
"9505",2019,55,"B60014700000000",1986,0,4540,2016,6020,"N","N","8","8",53.9,32.4
"9506",2019,55,"B60092200000000",1935,1987,11235,2015,12358,"5","6","8","N",42.5,24.3
"9507",2019,55,"B60093300000000",2018,0,500,2018,670,"9","9","9","N",45.7,35.3
"9508",2019,55,"B61000400000000",1948,0,1410,2015,1551,"5","4","7","N",16.3,9.7
"9509",2019,55,"B61000700000000",1948,0,3800,2016,6060,"N","N","7","6",53.9,24.3
"9510",2019,55,"B61001100000000",1949,0,2400,2016,3820,"N","N","6","5",53.9,32.4
"9511",2019,55,"B61001300000000",1951,0,6700,2015,8570,"N","N","8","7",53.9,24.3
"9512",2019,55,"B61001400000000",1952,1989,3300,2015,3160,"6","6","8","N",40.8,24.3
"9513",2019,55,"B61001600000000",1952,2015,5000,2015,6600,"N","N","5","7",53.9,24.3
"9514",2019,55,"B61001900000000",1953,0,3400,2015,6250,"5","5","6","N",45.7,27.5
"9515",2019,55,"B61002000000000",1955,0,550,2015,605,"5","6","8","N",34.3,21.1
"9516",2019,55,"B61002100000000",1955,0,683,2015,751,"5","6","7","N",39.2,22.7
"9517",2019,55,"B61002300000000",1956,0,4100,2015,4250,"N","N","7","8",53.9,24.3
"9518",2019,55,"B61002900000000",1956,0,6400,2015,8670,"7","4","8","N",49,19.4
"9519",2019,55,"B61003800000000",1958,0,542,2015,596,"5","5","8","N",26.1,14.6
